11/03/2019;;Penggantian 54LT013;2101037268;8201020666;;;;
11/03/2019;;Penggantian 052FT206;2101037269;8201020917;;;;
11/03/2019;;Penggantian 052FT306;2101037350;8201020919;;;;
11/03/2019;;Penggantian 52LT301;2101037267;8201020667;;;;
04/03/2019;;Perbaiki  54FT-305;2101037117;8201020443;;;;
20/02/2019;;Perbaiki Instrumentasi 56K201;2101036589;8201021382;;;;
13/02/2019;;Perbaikan Temperatur Control 56DR1;2101036457;8201020259;;;;
07/02/2019;;Perbaikan 154LT601;2101036145;8201020168;;;;
29/01/2019;;Perbaiki SOV 054PV001A;2101035767;8201020999;;;;
22/01/2019;;Perbaiki Kabel Instrumentasi SWD A-05;2101035571;8201019711;;;;
21/01/2019;;Addendum Perbaikan 152TG501C;3101123177;8201018035;;;;
10/01/2019;;Penggantian TDI MMS DPA 156K-502 AB;2101035180;8201022333;;;;
09/01/2019;;Perbaikan Selenoid 052B104;2101035040;8201020482;;;;
09/01/2019;;Perbaiki Instrumentasi Boiler 520B301;2101035027;8201019537;;;;
19/11/2018;;Perbaikan Kecil Inst UTL di MA5;3101114458;8501000516;;;;
24/10/2018;;Perbaikan Kecil Inst UTL di MA5;3101110991;8501000166;;;;
25/06/2018;;Test Auto Stand By Run Pompa A-Lop 051;3101097362;8501001003;;;;
25/06/2018;;Interlock Test 51G1;3101097364;8501001003;;;;
25/06/2018;;"Test Run Pompa 54P2,54P201,54P5,54P204";3101097363;8501001003;;;;
22/06/2018;;Power Up Switch Network DCS PLBC;3101097368;8501001003;;;;
22/06/2018;;"Test Run Pompa 51P2,51P3";3101097365;8501001003;;;;
22/06/2018;;Perbaikan CV BFW 52B3 (Gland Packing);3101097366;8501001003;;;;
22/06/2018;;Test Run Pompa 530P301;3101097367;8501001003;;;;
21/06/2018;;Perbaikan Conductivity Analyzer SWD 05;3101097585;8501001003;;;;
21/06/2018;;Penggantian CV Condensate 054WS101;3101097586;8501001003;;;;
21/06/2018;;Test Run Pompa 054P101CM;3101097584;8501001003;;;;
21/06/2018;;"Test Run Pompa 57P3,57P201";3101097583;8501001003;;;;
11/06/2018;;Test Auto Stand By Run Pompa A-Lop 051;3101097289;8501001003;;;;
11/06/2018;;Perbaikan SOV FO Burner 3 Boiler 052B102;3101097581;8501001003;;;;
11/06/2018;;"Test Run Pompa 54P2,54P201,54P5,54P204";3101097580;8501001003;;;;
30/05/2018;;Perbaikan/penggantian 154-LV-845;1101006238;8301038549;;;;
25/05/2018;;Perbaikan 154_LI845;3101093279;8501001003;;;;
25/05/2018;;Perbaikan 154_XV815;3101093550;8501001003;;;;
25/05/2018;;Perbaikan 54_CY007B;3101093551;8501001003;;;;
24/05/2018;;Test Run Pompa Condensate U 051;3101097373;8501001003;;;;
24/05/2018;;Test Run Pompa 054P101CM;3101097594;8501001003;;;;
24/05/2018;;Test Run Pompa 054P101CM;3101097369;8501001003;;;;
24/05/2018;;Perbaikan Kebocoran Tubing 057PSL_015B;3101097370;8501001003;;;;
24/05/2018;;Pasang SOV Product 54WS2;3101097374;8501001003;;;;
24/05/2018;;Perbaikan PT Vacuum;3101097372;8501001003;;;;
24/05/2018;;"Test Run Pompa 57P3,57P201";3101097371;8501001003;;;;
22/05/2018;;Pasang Sensor Vibrasi Inboard 051G102;3101097600;8501001003;;;;
22/05/2018;;Rekalibrasi LT Blowdown 054WS105;3101097596;8501001003;;;;
22/05/2018;;"Test Run Pompa 53P1C,53P201,56K3";3101097595;8501001003;;;;
22/05/2018;;Test Run 540P401A;3101097598;8501001003;;;;
22/05/2018;;Pasang CV Product 54WS2;3101097599;8501001003;;;;
16/05/2018;;Perbaikan 110_LI002;3101092555;8501001003;;;;
15/05/2018;;Penggantian Vibration Switch 153VSH001A;2101028301;8201022197;;;;
15/05/2018;;Pemasangan Conductivity Produk SWD;2101028232;8201022336;;;;
15/05/2018;;Ganti PI 151_PG645;3101092554;8501001003;;;;
15/05/2018;;M.O.S 153_VSH001E;3101092553;8501001003;;;;
15/05/2018;;Check Rutin O2 Analyzer Boiler UTL50;3101097591;8501001003;;;;
15/05/2018;;"Test Run Pompa 53P1C,53P201";3101097589;8501001003;;;;
15/05/2018;;Test Run 540P401A;3101097588;8501001003;;;;
15/05/2018;;Perbaikan LT Blowdown 54WS1;3101097592;8501001003;;;;
15/05/2018;;Resetting PSL Alop 56K1;3101097587;8501001003;;;;
15/05/2018;;Perbaikan Temp 1st & 2nd Stage 56K2;3101097593;8501001003;;;;
08/05/2018;;Perbaikan 151TV_800;3101091876;8501001003;;;;
07/05/2018;;Perbaiki Control Heater 56DR1A/B;2101027949;8201018288;;;;
01/05/2018;;Perbaikan 154AT_601B;3101091551;8501001003;;;;
23/04/2018;;test auto standby run pompa 057P101C;3101090401;8501001003;;;;
23/04/2018;;Resetting Minimum flow F.O 52B201;3101090404;8501001003;;;;
23/04/2018;;Perbaikan Switch Supv.valve 52B201;3101090406;8501001003;;;;
23/04/2018;;Perbaikan Ind. fuel gas burner 1 52B201;3101090400;8501001003;;;;
23/04/2018;;Perbaikan level Dearator 54DA 201;3101090402;8501001003;;;;
23/04/2018;;test auto standby run pompa 54P2;3101090403;8501001003;;;;
23/04/2018;;Pasang PI 054WS103;3101090405;8501001003;;;;
20/04/2018;;Change scale 151TT800;3101090105;8501001003;;;;
20/04/2018;;Change scale 151TT800A;3101090106;8501001003;;;;
20/04/2018;;Minor Service 153LI001;3101090103;8501001003;;;;
20/04/2018;;Service Limitswitch 154XV704B;3101090104;8501001003;;;;
19/04/2018;;Perbaikan 54FT021;2101027367;8201020428;;;;
19/04/2018;;Perbaikan 54FT022;2101027368;8201020429;;;;
19/04/2018;;Perbaikan 54FT221;2101027369;8201020430;;;;
18/04/2018;;Penggantian Mouse 150BD1-OWS-006;3101089838;8501001003;;;;
18/04/2018;;Perbaikan 63-AT-611;3101089837;8501001003;;;;
14/04/2018;;Penggantian switch2;3101089205;8501001003;;;;
13/04/2018;;Test Auto Run 57P1;3101089200;8501001003;;;;
11/04/2018;;Modifikasi Letdown MP to LP A.500;3101088903;8501001003;;;;
11/04/2018;;Perbaikan Control BFW 520B401;3101088905;8501001003;;;;
11/04/2018;;test auto standby run pompa 520P401;3101088908;8501001003;;;;
11/04/2018;;test auto standby run pompa 540p402;3101088907;8501001003;;;;
11/04/2018;;Test Run Pompa 54P1 54P202 54P203;3101088901;8501001003;;;;
11/04/2018;;test auto standby run pompa 54P1;3101088902;8501001003;;;;
11/04/2018;;test auto standby run pompa 054P202;3101088909;8501001003;;;;
10/04/2018;;test auto standby run pompa 53;3101088866;8501001003;;;;
10/04/2018;;test auto standby run pompa 540P401;3101088867;8501001003;;;;
10/04/2018;;perbaikan CAH product 54WS3;3101088868;8501001003;;;;
03/04/2018;;Rekalibrasi 054PT214;3101088415;8501001003;;;;
03/04/2018;;Perbaikan 158XV608;3101088416;8501001003;;;;
03/04/2018;;Rekalibrasi 52PDT006;3101088413;8501001003;;;;
02/04/2018;;Safeguard System 51G2 ESD;3101088231;8501001003;;;;
02/04/2018;;Safeguard System 51G2 Surf.Cond Press;3101088230;8501001003;;;;
02/04/2018;;Safeguard System 51G2 Lube Oil Bearing;3101088149;8501001003;;;;
02/04/2018;;Safeguard System 51G2 Axial Displacement;3101088232;8501001003;;;;
02/04/2018;;Safeguard System 51G2 Radial Vibration;3101088233;8501001003;;;;
27/03/2018;;Reset LT observasi 54T104;3101087645;8501001003;;;;
27/03/2018;;Service 158PV601B;3101088235;8501001003;;;;
27/03/2018;;Pengecekan 158PV600B;3101087756;8501001003;;;;
27/03/2018;;Setting Span Stroke 158PV600B;3101088234;8501001003;;;;
27/03/2018;;test auto standby run pompa 53;3101087644;8501001003;;;;
27/03/2018;;Perbaikan Flow product 54FT307;3101087643;8501001003;;;;
27/03/2018;;Perbaikan Flow condensate 54 FT 306;3101087642;8501001003;;;;
23/03/2018;;Perbaikan PT Vacuum 54WS3;3101087153;8501001003;;;;
21/03/2018;;test auto standby run pompa alop 051;3101086856;8501001003;;;;
20/03/2018;;Preventive Maintenance 158XV605;3101087102;8501001003;;;;
20/03/2018;;Preventive Maintenance 158XV606;3101087150;8501001003;;;;
20/03/2018;;Preventive Maintenance 158XV607;3101087151;8501001003;;;;
20/03/2018;;Preventive Maintenance 158XV608;3101087152;8501001003;;;;
20/03/2018;;test auto standby run pompa 53;3101087155;8501001003;;;;
20/03/2018;;test auto standby run pompa 540P401;3101087154;8501001003;;;;
19/03/2018;;test auto standby pompa 54P2;3101086855;8501001003;;;;
16/03/2018;;Perbaikan 154XV706B;3101086501;8501001003;;;;
15/03/2018;;Preventif maintenence 154_PDT607B;3101086364;8501001003;;;;
15/03/2018;;Preventif maintenence 154_PDT608B;3101086367;8501001003;;;;
15/03/2018;;Preventif maintenance 154_FT606B;3101086365;8501001003;;;;
15/03/2018;;Preventif maintenance 154_PT601B;3101086366;8501001003;;;;
15/03/2018;;test auto standby run pompa 57P1;3101086362;8501001003;;;;
14/03/2018;;test auto standby run pompa cond 051P102;3101086183;8501001003;;;;
14/03/2018;;test auto standby run pompa 051P101;3101086184;8501001003;;;;
14/03/2018;;perbaikan Level tanki 054T104;3101086174;8501001003;;;;
14/03/2018;;perbaikan PT vacuum 54WS1;3101086180;8501001003;;;;
14/03/2018;;test auto standby run pompa 54p202;3101086181;8501001003;;;;
14/03/2018;;test auto standby run pompa 54P203;3101086182;8501001003;;;;
13/03/2018;;Perbaikan Conductivity Analyzer 151AI600;3101086150;8501001003;;;;
13/03/2018;;Perbaikan Conductivity Analyzer 151AI601;3101086368;8501001003;;;;
13/03/2018;;Perbaikan Conductivity Analyzer 151AI630;3101086369;8501001003;;;;
13/03/2018;;Perbaikan Conductivity Analyzer 151AI631;3101086370;8501001003;;;;
13/03/2018;;Perbaikan Conductivity Analyzer 151AI700;3101086057;8501001003;;;;
13/03/2018;;Perbaikan Conductivity Analyzer 151AI730;3101086058;8501001003;;;;
13/03/2018;;Perbaikan Conductivity Analyzer 151AI731;3101086059;8501001003;;;;
13/03/2018;;Perbaikan Conductivity Analyzer 151AI800;3101086371;8501001003;;;;
13/03/2018;;Perbaikan Conductivity Analyzer 151AI801;3101086372;8501001003;;;;
13/03/2018;;Perbaikan Conductivity Analyzer 151AI830;3101086373;8501001003;;;;
13/03/2018;;Perbaikan Conductivity Analyzer 151AI831;3101086374;8501001003;;;;
12/03/2018;;Test Auto Standby Run 057P101D;3101085984;8501001003;;;;
12/03/2018;;Perbaikan Conductivity Analyzer 151AI701;3101085983;8501001003;;;;
09/03/2018;;Test auto standby run pompa 51P2;3101085734;8501001003;;;;
09/03/2018;;Perbaikan Solenoid 54CY207;3101085733;8501001003;;;;
08/03/2018;;Perbaikan Level Kontrol 52LIC007;3101085587;8501001003;;;;
07/03/2018;;Kalibrasi 54LT221 Level Blow Down;3101085540;8501001003;;;;
07/03/2018;;Kalibrasi 54LT223 Level Blow Down;3101085541;8501001003;;;;
06/03/2018;;Perbaikan Tubing Air Supply 52FV303;3101085385;8501001003;;;;
06/03/2018;;Flushing 54LT221 Level Blow Down;3101085543;8501001003;;;;
06/03/2018;;Flushing 54LT223 Level Blow Down;3101085542;8501001003;;;;
05/03/2018;;Test Auto Standby Run ALOP 051G101;3101085164;8501001003;;;;
05/03/2018;;Test Auto Standby Run ALOP 051G102;3101085165;8501001003;;;;
05/03/2018;;Test Auto Standby Run ALOP 051G103;3101085166;8501001003;;;;
05/03/2018;;Flushing 54FT306 Flow Condesate 54WS201;3101085160;8501001003;;;;
05/03/2018;;Test Auto Standby Run 54P2;3101085161;8501001003;;;;
05/03/2018;;Test Auto Standby Run 54P5;3101085162;8501001003;;;;
04/03/2018;;Install Converter Cable RJ45 to BNC Port;3101084817;8501001003;;;;
02/03/2018;;Replace Rad.Vibration Module at 051G101;3101084938;8501001003;;;;
02/03/2018;;PM Transmitter 054LT017;3101084937;8501001003;;;;
02/03/2018;;Reset LT Tanki Jacket Water UTL 05;3101085111;8501001003;;;;
02/03/2018;;Test Auto Standby Run Pompa 51P2&51P3;3101085109;8501001003;;;;
02/03/2018;;Test Auto Standby Run Pompa 530P301A;3101085108;8501001003;;;;
01/03/2018;;PM Vib. Sensor Turbine 051G102;3101084578;8501001003;;;;
01/03/2018;;Test Run Pompa 054P101C;3101085106;8501001003;;;;
01/03/2018;;Test Auto Standby Run 57P3&57P201;3101085107;8501001003;;;;
28/02/2018;;Penggantian 154TT-604B;3101084715;8501001003;;;;
28/02/2018;;Preventive Maintenance 63LI-701B;3101084717;8501001003;;;;
28/02/2018;;Preventive Maintenance 63LI-701A;3101084716;8501001003;;;;
26/02/2018;;Test Auto Standby Run Pompa 057P_101D;3101084315;8501001003;;;;
26/02/2018;;Test Auto Standby Run Pompa 54P2;3101084316;8501001003;;;;
26/02/2018;;Test Auto Standby Run Pompa 54P5;3101084317;8501001003;;;;
24/02/2018;;TEST AUTO STANDBY RUN POMPA 540P401A;3101084173;8501001003;;;;
24/02/2018;;"Restart US-3,check connection DCS UTL-50";3101084172;8501001003;;;;
23/02/2018;;Simulasi S/guard LAH Deaerator 054DA102;3101084080;8501001003;;;;
23/02/2018;;Test Auto Standby Run Pompa 057P101D;3101084082;8501001003;;;;
23/02/2018;;PM 154LSLL_607A;3101084314;8501001003;;;;
23/02/2018;;Refill Gliserin 52FT212;3101084081;8501001003;;;;
23/02/2018;;Test auto standby run pompa 540P401A;3101084083;8501001003;;;;
22/02/2018;;Cleaning connection Cable Probe Sensor;3101084309;8501001003;;;;
22/02/2018;;Test Run Pompa 054P101C;3101084320;8501001003;;;;
22/02/2018;;Preventive Maintenance 151TT_742;3101084039;8501001003;;;;
22/02/2018;;Tes Run Pompa 57P3;3101084176;8501001003;;;;
21/02/2018;;Perbaikan O2 Analyzer 52B1;3101084174;8501001003;;;;
21/02/2018;;Test Run Pompa 54P1 54P202 54P203;3101084175;8501001003;;;;
20/02/2018;;Perbaikan Kebocoran Tubing FT Product;3101084321;8501001003;;;;
19/02/2018;;Perbaikan 54PT_009;3101084313;8501001003;;;;
17/02/2018;;Preventive Maintenance 156XS_626A;3101084038;8501001003;;;;
17/02/2018;;Preventive Maintenance 156XS_626B;3101084037;8501001003;;;;
09/02/2018;;Refill Glycerin 057-PT-009;3101082746;;;;;
08/02/2018;;Check Transmitter 154-TT-604A;3101082743;;;;;
08/02/2018;;Check Transmitter 154-TT-607A;3101082744;;;;;
07/02/2018;;Check Transmitter 154-FT-777A;3101082742;;;;;
06/02/2018;;Perbaikan 153-UV-002;3101082745;;;;;
01/02/2018;;Perbaikan postisioner UVT 156K502B;2101024360;8201014228;;;;
26/01/2018;;PM Transmitter 154FT_603B;3101080904;8501000539;;;;
26/01/2018;;Penggantian PI Cooling Water N2 A;3101080906;8501000539;;;;
23/01/2018;;TEST AUTO STANDBY RUN POMPA 540P401A;3101080653;;;;;
19/01/2018;;Refill Glycerin 57FT014;3101080314;;;;;
12/01/2018;;Perbaiki 051PSL_007;2101023525;8201014222;;;;
12/01/2018;;Perbaiki 051PSL_008;2101023526;8201014219;;;;
12/01/2018;;Perbaiki 051PSL_015;2101023527;8201014220;;;;
11/01/2018;;Penggantian Instrumentasi STG 051G103;2101023440;8201014221;;;;
04/01/2018;;TSA AC Central di SS All Area;2101023150;8201013656;;;;
03/01/2018;;Perbaiki 051XI004B;2101023084;8201014214;;;;
29/12/2017;;Perbaiki Control Valve Cond. 054WS101;2101022990;8201013470;;;;
15/12/2017;;Perbaikan Actuator STG 152-G-501 C;2101022620;8201013278;;;;
29/08/2017;;Limit Switch Soot Blower 52B201 Rusak;2101019396;8201011663;;;;
21/08/2017;;Solenoid Valve Sootblower 520B401;2101019081;8201011464;;;;
16/08/2017;;Press Gauge di 051G102 rusak;2101018982;8201011463;;;;
16/08/2017;;Control Local 54FIC-304 Rusak;2101018987;8201011909;;;;
09/08/2017;;520FT402 Rusak;2101018772;8201011465;;;;
09/08/2017;;520FT406 Rusak;2101018773;8201011466;;;;
04/08/2017;;Instrumentasi Vibrasi 51G3 Rusak;2101018556;8201011054;;;;
27/07/2017;;Perbaiki presure gauge 520B401;2101018322;8201011461;;;;
20/07/2017;;Perbaikan Control Valve 154FV602C;2101017974;8201011009;;;;
14/07/2017;;Perbaiki Instrumentasi 052FT_015;2101017892;8201010787;;;;
14/07/2017;;Perbaiki Instrumentasi 052FT_307;2101017897;8201010788;;;;
14/07/2017;;Perbaiki Instrumentasi 052FT_315;2101017894;8201010789;;;;
14/07/2017;;Perbaiki Instrumentasi 052FT_402;2101017898;8201010790;;;;
14/07/2017;;Perbaiki Instrumentasi 052FT_407;2101017896;8201010791;;;;
14/07/2017;;Perbaiki Instrumentasi 052FT_415;2101017895;8201010792;;;;
12/07/2017;;Perbaiki Flow HP STeam 052FT_201;2101017804;8201011460;;;;
06/07/2017;;Perbaiki control valve let down 52PV201B;2101017637;8201011385;;;;
04/07/2017;;Perbaiki instrumentasi 56K102;2101017553;8201011384;;;;
03/07/2017;;Perbaiki Valve Press Gauge di 054WS103;2101017521;8201010476;;;;
22/06/2017;;Perbaiki Selenoid 54CV_307;2101017376;8201010386;;;;
21/06/2017;;Perbaiki Control 052HY012;2101017346;8201010527;;;;
21/06/2017;;Perbaiki Control 054PV013;2101017347;8201011997;;;;
20/06/2017;;Perbaiki 052FT-202;2101017311;8201010528;;;;
20/06/2017;;Perbaiki 052FT-207;2101017279;8201010529;;;;
20/06/2017;;Perbaiki 052FT-208;2101017304;8201010530;;;;
20/06/2017;;Perbaiki 052FT-215;2101017310;8201010531;;;;
16/06/2017;;Perbaiki CV fuel oil 052FV_008;2101017209;8201010621;;;;
13/06/2017;;Kerusakan Regulator di SWD B;2101017080;8201010579;;;;
13/06/2017;;Kerusakan Booster 63LV002 dan Positioner;2101017081;8201010578;;;;
08/06/2017;;Perbaikan sistem PSL Lube Oil 051G102;2101016974;8201010622;;;;
05/06/2017;;Perbaikan microswitch ballcleaning SWD B;2101016810;8201010227;;;;
02/06/2017;;Perbaiki Solenoid SOV Boiler 052B101;2101016702;8201009871;;;;
22/05/2017;;Perbaiki Flow FO (52FT-006) Boiler 1;2101016177;8201009720;;;;
22/05/2017;;Perbaiki Flow FG (52FT-207) Boiler 2;2101016175;8201009721;;;;
22/05/2017;;Perbaiki Flow FO (52FT-206) Boiler 2;2101016178;8201009722;;;;
22/05/2017;;Perbaiki Flow FO (52FT-306) Boiler 3;2101016179;8201009723;;;;
22/05/2017;;Perbaiki Flow FG (52FT-307) Boiler 3;2101016176;8201009724;;;;
22/05/2017;;Perbaiki Flow Fuel Gas (57FT-001);2101016190;8201009725;;;;
08/05/2017;;Penggantian Regulator 156UV701B;2101015770;8201009771;;;;
03/05/2017;;Perbaiki Probe & Proxy 51G3;2101015554;8201010680;;;;
28/04/2017;;Penambahan Conduc Analyzer Ke Demin Tank;2101015368;8201010716;;;;
07/04/2017;;Perbaiki Transmiter 54AT301;2101014765;8201010718;;;;
29/03/2017;;Perbaiki 054PT314;2101014502;8201010619;;;;
29/03/2017;;Perbaiki 54LV223;2101014501;8201009205;;;;
13/03/2017;;Perbaikan 151-UV-811 Aux Boiler C;2101013881;8201012061;;;;
10/03/2017;;Perbaikan 151UV610A;2101013801;8201008871;;;;
23/02/2017;;Penggantian pressure gauge 154-A-501C;2101013065;8201008334;;;;
21/02/2017;;Perbaikan 154LV604C/605C SWD C;2101013048;8201008873;;;;
13/02/2017;;Perbaiki Press Ind. 56DR1&2;2101012727;8201007947;;;;
13/02/2017;;Perbaiki Press Ind. 560D301;2101012726;8201007946;;;;
08/02/2017;;Pengadaan battery siemens 151B501B-LCP;2101012570;8201007931;;;;
08/02/2017;;Pengadaan battery siemens 151B501A-LCP;2101012569;8201007931;;;;
08/02/2017;;Pengadaan battery siemens 151B501C;2101012564;8201007931;;;;
08/02/2017;;Pengadaan battery siemens 151B501B;2101012563;8201007931;;;;
08/02/2017;;Pengadaan battery siemens 151B501C-LCP;2101012571;8201007931;;;;
08/02/2017;;Pengadaan battery siemens 151B501A;2101012562;8201007931;;;;
08/02/2017;;Pengadaan battery siemens 156K502B;2101012568;8201007931;;;;
08/02/2017;;Pengadaan battery siemens 156K501A;2101012565;8201007931;;;;
08/02/2017;;Pengadaan battery siemens 156K502A;2101012567;8201007931;;;;
08/02/2017;;Pengadaan battery siemens 156K501B;2101012566;8201007931;;;;
02/02/2017;;Perbaiki Press Gauge 56DR1 & 56DR2;2101012303;8201007744;;;;
30/01/2017;;Perbaiki SnapLock 51G2;2101012112;8201007745;;;;
30/01/2017;;Perbaiki SnapLock 51G3;2101012113;8201007746;;;;
26/01/2017;;Perbaiki TI 052B103;2101012016;8201007704;;;;
16/01/2017;;Perbaiki PI & TI di 052B103;2101011687;8201007703;;;;
16/01/2017;;Perbaiki Control Valve Boiler 052FT-304;2101011685;8201007465;;;;
16/01/2017;;Perbaiki Control Valve Boiler 052FT-305;2101011686;8201007466;;;;
05/01/2017;;Penggantian bypass manifold 152-FT-019;2101011354;8201007297;;;;
30/12/2016;;Perbaikan posisioner CV product 54WS201;2101011139;8201007280;;;;
13/12/2016;;Perbaiki CV BFW 52FV003;2101010714;8201007224;;;;
08/12/2016;;Perbaikan 152LT611 STG A;2101010627;8201006963;;;;
21/11/2016;;Perbaiki PI Pompa HGO 057P102B;2101010160;8201006682;;;;
21/11/2016;;Perbaiki PI Boiler 52B1;2101010069;8201006595;;;;
21/11/2016;;Perbaiki Relay Timer 52B201;2101010161;8201006597;;;;
21/11/2016;;Perbaiki TI Kompressor 56K2;2101010068;8201006598;;;;
03/11/2016;;Perbaiki Timer Burner 3 Boiler 052B103;2101009711;8201006076;;;;
03/11/2016;;Perbaiki LT Produk 054WS103;2101009688;8201006649;;;;
03/11/2016;;Perbaiki LT Blowdown 054WS103;2101009689;8201006650;;;;
01/11/2016;;Perbaiki Thermometar Dial 052P102B;2101009595;8201006178;;;;
01/11/2016;;Perbaiki Flow Transmitter 054WS101;2101009604;8201006091;;;;
01/11/2016;;Perbaiki Flow Transmitter 054WS101;2101009606;8201006078;;;;
01/11/2016;;Perbaiki Press Transmitter 054WS101;2101009603;8201006081;;;;
01/11/2016;;Perbaiki Flow Transmitter 054WS102;2101009620;8201006080;;;;
01/11/2016;;Perbaiki Flow Transmitter 054WS102;2101009607;8201006077;;;;
01/11/2016;;Perbaiki Flow Transmitter di 054WS103;2101009605;8201006079;;;;
01/11/2016;;Perbaiki Vibrasi 51G1;2101009568;8201006071;;;;
31/10/2016;;Perbaiki Control Valve 52B1;2101009556;8201006069;;;;
31/10/2016;;Perbaiki Control Valve 52B1;2101009557;8201006070;;;;
21/10/2016;;Perbaiki LT Blowdown 54WS201;2101009277;8201006036;;;;
19/10/2016;;Perbaiki Relay Timer 052B103;2101009239;8201005977;;;;
11/10/2016;;Penggantian Conductivity Analyzer;2101009002;;;;;
11/10/2016;;Penggantian Sensor Conductivity 152AT005;2101009004;8201013341;;;;
11/10/2016;;Perbaiki Control Valve Letdown 52PV016;2101009028;8201005651;;;;
10/10/2016;;Pemasangan Press Transmitter IA Eksport;2101008916;8201005845;;;;
28/09/2016;;Perbaiki 054AV002A;2101008567;8201005367;;;;
28/09/2016;;Perbaiki 054AV002B;2101008568;8201005368;;;;
28/09/2016;;Perbaiki 054LV023;2101008566;8201005370;;;;
27/09/2016;;Perbaiki PT Vacuum 054WS102;2101008487;8201005325;;;;
20/09/2016;;Perbaiki 52LI_001;2101008236;8201005323;;;;
20/09/2016;;Perbaiki Limit Switch 540P402B;2101008237;8201005322;;;;
20/09/2016;;Perbaikan control valve 54LV321(WS-3);2101008244;8201005517;;;;
19/09/2016;;Penggantian speed indikator 153P501B;2101008261;8201005504;;;;
31/08/2016;;Perbaiki TI di 054WS103;2101007805;8201005089;;;;
31/08/2016;;Perbaiki Flow Transmitter 054WS105;2101007804;8201005082;;;;
31/08/2016;;Perbaiki Control di 520B301;2101007806;8201004948;;;;
31/08/2016;;Perbaiki Control di 54WS1;2101007808;8201004911;;;;
19/08/2016;;Perbaiki TI Lube Oil 54P1B;2101007471;8201004755;;;;
19/08/2016;;Perbaiki TI Lube Oil 54P1C;2101007472;8201004756;;;;
18/08/2016;;Perbaiki TI HP Steam di 52B201;2101007376;8201004757;;;;
15/08/2016;;Perbaikan Temp Indikator HP Steam 52B201;2101007318;8201022493;;;;
26/07/2016;;Perbaiki Analyzer 054WS101;2101006773;8201006461;;;;
26/07/2016;;Perbaiki Analyzer 054WS102;2101006774;8201006463;;;;
26/07/2016;;Perbaiki Analyzer 054WS103;2101006775;8201006464;;;;
26/07/2016;;Perbaiki Analyzer 054WS105;2101006776;8201006465;;;;
26/07/2016;;Perbaiki Analyzer 54WS1;2101006778;8201006466;;;;
26/07/2016;;Perbaiki Analyzer 54WS201;2101006801;8201006467;;;;
21/07/2016;;Perbaiki Instrumentasi Cond. 054WS101;2101006607;8201005084;;;;
21/07/2016;;Perbaiki Instrumentasi Produk 054WS101;2101006606;8201005083;;;;
21/07/2016;;Perbaiki Instrumentasi Feed 054WS101;2101006605;8201005085;;;;
21/07/2016;;Perbaiki Instrumentasi Cond. 054WS102;2101006631;8201005086;;;;
21/07/2016;;Perbaiki Instrumentasi Produk 054WS102;2101006609;8201005088;;;;
21/07/2016;;Perbaiki Instrumentasi Feed 054WS102;2101006608;8201005087;;;;
20/07/2016;;Penggantian TI di Unit 154 SWD A;2101006578;8201004174;;;;
20/07/2016;;Perbaiki Transmitter 054PT014;2101006545;8201004175;;;;
18/07/2016;;Perbaikan Probe Vibrasi 51G1/51_XI_1306X;2101006521;8201004943;;;;
07/06/2016;;Perbaiki CV product water 054LV_223;2101005286;8201003851;;;;
06/06/2016;;Perbaiki Power supply 520B301;2101005238;8201003333;;;;
01/06/2016;;Perbaiki CV LP Steam 54WS201;2101005111;8201003334;;;;
25/05/2016;;Perbaiki Orifice Fuel Gas 52B1;2101004902;8201003335;;;;
25/05/2016;;Perbaiki Orifice Fuel Gas 52B3;2101004903;8201003336;;;;
24/05/2016;;Perbaiki Draft Gauge di 052B101;2101004832;8201004176;;;;
20/05/2016;;Perbaiki TI di Brine Heater 54WS201;2101004715;8201003137;;;;
20/05/2016;;Perbaiki TI di kompressor 56K102;2101004714;8201003242;;;;
19/05/2016;;Perbaiki Instrumentasi 54XV_307;2101004657;8201003999;;;;
17/05/2016;;TSA O2 Analyzer Boiler UTL Area 50;2101004533;8201002982;;;;
11/05/2016;;Perbaiki Control Valve Letdown A. 50;2101004341;8201003140;;;;
03/05/2016;;Perbaiki Loader System Unit 56K1;2101004144;8201002770;;;;
03/05/2016;;Perbaiki Loader System Unit 56K2;2101004145;8201002772;;;;
03/05/2016;;Perbaiki Loader System Unit 56K3;2101004146;8201002771;;;;
19/04/2016;;Perbaiki loader valve 56K2;2101003663;8201006647;;;;
19/04/2016;;Perbaiki loader valve 56K3;2101003664;8201003228;;;;
14/04/2016;;Penggantian sensor analyzer 165AT001;2101003538;8201002440;;;;
13/04/2016;;Perbaiki Valve Load-Unload 56K1;2101003509;8201002398;;;;
30/03/2016;;Perbaiki Control Valve BFW 52B1;2101003053;8201001919;;;;
17/03/2016;;Perbaiki Control Valve Blowdown 054WS102;2101002626;8201003609;;;;
14/03/2016;;Perbaiki 63LT002 - Clarifier;2101002532;8201002252;;;;
26/02/2016;;Perbaiki PI di Boiler 05;2101002000;8201001339;;;;
25/02/2016;;Kontrak tenaga ahli instrument UTL RFCC;2101001951;8201002307;;;;
18/02/2016;;Perbaiki lampu alarm local panel 51G201;2101001705;8201002253;;;;
18/02/2016;;Perbaiki istrumentasi PI & TI di 520B401;2101001704;8201001109;;;;
15/02/2016;;Perbaikan Temp Transmitter 153_TT001;2101001548;8201002254;;;;
